hotel_name,reviewer_name,ethnicity,num_reviews,date,rating,neg_review,pos_review
Seaport Boston Hotel,Noah,United States of America,1 review,August 23  2017,9.2,Rooms were a bit small and I had trouble keeping the room cold.,I enjoyed the free wifi and the customer service. Namely the helpfulness while maintaining a no tipping policy.  Also enjoyed trips to the free health spa and the pool.
Seaport Boston Hotel,George,United States of America,6 Reviews,August 22  2017,10,Leaving.....,Samantha greeted us at the front desk sign in and assigned us our room. She was ever so pleasant and an excellent "point" person to serve as the hotel "greeter". Bailey. in the cocktail lounge area checked on us throughout our stay. Carl. our Tamo waiter. was a "delight" and the food in the restaurant was simply delicious. A traveler could not want for more. especially with the 24/7 pool and fitness centers. This trip was simply wonderful and the Seaport organization is very fortunate to have such excellent personnel. We'll be back soon!  Thanks.   The Cassidy's
Seaport Boston Hotel,Kathleen,United States of America,1 review,August 22  2017,9.6,Wish the sofa in our room faced the window instead of backing up to it. had to kneel on it or stand to see a great view of the harbor.,Bed and pillows extremely comfy.
Seaport Boston Hotel,Sue,United States of America,3 Reviews,August 18  2017,9.0,Breakfast buffet was good and service again great tho pancakes and eggs benedict had been sitting for awhile,Staff very helpful and genuinely friendly. Loved the nice touches like small task lught attached to headboard. Contemporary yet warm decor. Not cheap but very nice and very close to silverline transit to airport.
Seaport Boston Hotel,Philip,United Kingdom,23 Reviews,August 16  2017,9.6,N/A,Sadly. it was only an overnight stay. We chose it for its proximity to the airport as we had a flight the following day. We opted to pay for the hotels breakfast which was excellent. Plenty of choice. Being next to Boston's waterfront. we found a nice restaurant for dinner nearby. overlooking the harbour. I wish we could have stayed longer!
Seaport Boston Hotel,Kera,United States of America,1 review,August 15  2017,10,I could have been told that there was a pool so I would have packed a bathing suit,The bed was very comfortable. I also liked the extra fluffy blanket provided.
Seaport Boston Hotel,Patrick,Switzerland,7 Reviews,August 15  2017,8.3,N/A,- ideally located in an area where new restaurants and hotels are popping up- 10 mins walk to Aquarium- extremely friendly staff. surprised our kids with a little present and a treasure hunt- rooms are clean and have all features you would ask for
Seaport Boston Hotel,Anonymous,United States of America,1 review,August 15  2017,6.7,We spent extra money for the 'ritzy' hotel. Half the charging ports were broken. pool hours closing was too early (did not get to enjoy). cable channel package was primitive and parking should have been included with the stay.,It was safe. Check in was quick.
Seaport Boston Hotel,Natalie,Ireland,1 review,August 12  2017,7.5,Concierge staff could have been a bit more helpful and friendly.,No tipping policy-made it very straightforward as European visitors. Restaurant staff very good. went out of their way to be helpful.
Seaport Boston Hotel,Gaye,United States of America,1 review,August 11  2017,10,Longer hours at the café would have been nice - couldn't do a mid afternoon Starbucks break without leaving the property.,This is a "service inclusive" hotel meaning that guests do not tip (although there is a service charge). The level of service was above and beyond hotels of a similar class where tipping for everything is expected.
Seaport Boston Hotel,JudyBMaine,United States of America,1 review,August 11  2017,10,I booked the room in my name and used my credit card - but it was in their computer under my husband's name (we have different last names).  Happily I brought the confirmation with number. but if I hadn't. I think they would not have been able to find my prepaid reservation - booked through you folks.  So I don't know how you transmit information. but I think that needs improving.,There seemed to be a real commitment to being a "green" property.  I liked the master switch that let us turn off all the lights when we left the room. and turn them all on when we returned.  Good view with a bit of water visible.
Seaport Boston Hotel,Charlotte,United Kingdom,1 review,August 10  2017,10,The double beds were just slightly too small for two,Clean. comfortable rooms in a great location. Enjoyed the use of the pool and gym.Dinner in the restaurant was delicious and very reasonably priced
Seaport Boston Hotel,Paul,United Arab Emirates,5 Reviews,August 9  2017,9.6,Nothing,Just finished our stay at the Seaport hotel in Boston. Hotel is conviently located to public transport (silver line) but also very walkable to most of the major tourist attractions 15 mins to tea party museum and 30 mins to Boston common. Weather was good so we walked most of the time but the public transport is there as an option. Facilities in the hotel were excellent. smart tv. plenty of usb charging ports also so handy for international travellers without American adapters. room was large and comfortable with a great view over the Seaport. Also spotlessly clean!! They also had a business centre with free printing which was very convenient. Matt in reservations was great. we were honeymooning and had informed hotel so they graciously upgraded our room and we arrived to a bottle of prosecco. Also a message on the phone from Matt personally welcoming us to the hotel and congratulating us which was a very nice touch. Would highly recommend this hotel for anyone planning a trip to Boston.
Seaport Boston Hotel,Anonymous,United States of America,1 review,August 9  2017,9.2,Parking garage a challange for large vehicles...hotel is beautiful but pricey for us,Beautiful. comfortable. convenient property...close to restaurants. and metro
Seaport Boston Hotel,Lois,United States of America,11 Reviews,August 8  2017,9.6,N/A,Staff was excellent-very helpful-concierge was the best! Had a room overlooking harbor with great view. King bed was very comfortable. Can rent a car at hotel.
Seaport Boston Hotel,Anonymous,United States of America,8 Reviews,August 7  2017,10,The parking was expensive!  (But I would gladly stay here again!),Absolutely beautiful hotel with a wonderful. helpful and friendly staff.  EVERYONE was so courteous!  The buffet breakfast was absolutely delicious!  I loved the decor throughout!
Seaport Boston Hotel,Ar,United States of America,1 review,August 7  2017,8.8,All the extra fees.The total I was quoted on booking after taxes and fees was incorrect. when I got to the hotel. Plus there is a $37.00 fee for parking (per day. per vehicle) It would have been helpful. if the booking website had included this information before hand.,The hotel over all was Gorgeous.The location was very convenient for walking around.We choose this hotel because it was in walking distance to the Boston Harbor Pavilion. In fact it's about a 5-7 minute walk! The staff were Awesome! Everyone from the Bell Hop to the Front Desk. to the Restaurant Staff. all so pleasant. cheerful and patient !My only real complaint with the hotel. is that I didn't get to spend much time in it. to enjoy everything that it had to offer. Something I hope to rectify. as I plan on staying here again in the future.Especially for music events at the Pavilion!
